id,name,host_id,host_name,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,calculated_host_listings_count,availability_365
444430,comfy room minutes from museums,420542,Danielle,Bronx,Mott Haven,Private room,49,1,23,2018-03-27,1,333
31254505,Spacious Studio Sublet in Hell's Kitchen,77657991,Dawn,Manhattan,Hell's Kitchen,Entire home/apt,104,28,1,2019-04-28,1,0
5606308,Amazing 1 BR in Loft in Williamsburg,4514390,Stephanie,Brooklyn,Williamsburg,Private room,99,2,41,2019-06-22,1,143
27301897,Delightful Sanctuary in Nolita for 4 Guests~,10457196,Richard,Manhattan,Little Italy,Entire home/apt,140,30,3,2018-11-25,11,104
14375153,Call it Home.,75506967,Mimie,Bronx,Claremont Village,Private room,38,15,8,2018-08-02,2,24
26869417,UES apt right above the Q PRIVATE BATHROOM,143330625,Jessie,Manhattan,Upper East Side,Private room,82,2,8,2018-09-02,1,0
21628183,Cozy Manhattan male room for a long term IV,39528519,Max,Manhattan,Lower East Side,Shared room,33,100,2,2019-01-03,28,201
20328568,"Insane Manhattan Views, Top Williamsburg Location",1533756,Yusuf,Brooklyn,Williamsburg,Entire home/apt,269,5,1,2017-08-28,1,0
8320702,Convenient full 1 bdrm + loft apt,39047190,Stacy,Manhattan,Gramercy,Entire home/apt,180,4,2,2015-10-19,1,0
21857734,Williamsburg Private Room in 4 BR Apt off L train,20346657,Leah,Brooklyn,Williamsburg,Private room,42,7,4,2019-03-25,1,53
20532490,Beautiful Designer Loft in Williamsburg,2789221,Alex,Brooklyn,Williamsburg,Entire home/apt,150,2,8,2018-12-02,1,0
1130138,West Harlem Clean Park 1 Bedroom,1124797,Marianna,Manhattan,Harlem,Entire home/apt,110,3,82,2019-06-30,1,15
7389278,Bushwick! Unlimited Metro Card!,38712916,Taylor,Brooklyn,Bushwick,Private room,60,1,0,,1,0
29824401,"Large private room Williamsburg, Luxury Building",224340103,Vincent,Brooklyn,Williamsburg,Private room,80,2,3,2019-02-17,2,0
22845926,"Spacious, Manhattan Home has a private room!",74410137,Jordan,Manhattan,Harlem,Private room,46,3,10,2018-12-20,1,0
33549215,Entire apartment in the heart of Williamsburg,128914189,Edgar,Brooklyn,Williamsburg,Entire home/apt,190,30,0,,2,188
29897911,NY HUDSON RIVER DOUBLE DOUBLE ROOM,224815152,Hudson River Hotel,Manhattan,Hell's Kitchen,Private room,249,1,6,2019-06-23,8,87
22452129,Private Guest Bedroom with beautiful back yard.,164516331,Hamza,Brooklyn,Bedford-Stuyvesant,Private room,85,2,33,2018-09-30,1,0
34123251,Charming Park Slope 2BR (15 Minutes to Manhattan!),257629980,William,Brooklyn,Gowanus,Entire home/apt,195,2,6,2019-07-04,1,330
6956956,SPACIOUS Room Near Manhattan!,18091740,Brittany,Brooklyn,Williamsburg,Private room,70,4,1,2016-12-08,1,0
14577930,2 Bedroom 2 Bathroom Upper West,10549144,Anne,Manhattan,Upper West Side,Entire home/apt,225,5,18,2019-04-24,2,96
18086664,A place to feel like home; cozy room,124554019,Eric,Brooklyn,Crown Heights,Private room,57,1,32,2019-06-27,2,95
9371009,"Neat, Safe and Well Located Apt.",5993775,Vanessa K,Manhattan,Upper East Side,Entire home/apt,110,3,4,2016-08-16,1,0
36277331,Gossip Girl  Pied-à-terre @ Central Park and Plaza,272842040,Aly,Manhattan,Upper East Side,Entire home/apt,225,2,0,,1,39
16673954,Charming West Village Brownstone w/Private Terrace,10437339,Ro,Manhattan,West Village,Entire home/apt,250,5,10,2019-06-13,2,198
6487933,BK Heights Apartment for cat lovers,14063,Meredith & Dave,Brooklyn,Brooklyn Heights,Entire home/apt,150,5,15,2017-08-04,1,0
1336390,"Charming, Quiet, & Clean 1BR APT",1673136,Erin,Manhattan,Chelsea,Entire home/apt,199,3,35,2019-06-28,1,69
15930495,Great apt in amazing East Village!,1778121,Jay,Manhattan,East Village,Private room,119,3,8,2018-11-02,1,76
12999167,Charming & Sunny Studio in the Heart of NYC,19726948,Willow,Manhattan,Lower East Side,Entire home/apt,158,2,145,2019-06-24,1,193
748656,Cozy Vintage Studio in Flushing (Close to LGA/JFK),1687335,Aimée,Queens,Flushing,Shared room,108,5,2,2017-08-01,1,0
33680582,Beautiful Apt in the Heart of the Upper East Side,245174862,Alexandra,Manhattan,Upper East Side,Entire home/apt,175,2,0,,1,38
36266227,LaGuardia airport hub and very close to Manhattan,116027328,Aymen,Queens,East Elmhurst,Private room,45,1,0,,1,45
32223111,Clean/convenient apartment w/rooftop & gym.,9163877,Brian,Brooklyn,Bedford-Stuyvesant,Entire home/apt,132,3,4,2019-06-09,1,205
7712750,светлая комната с балконом,40516440,Galina,Brooklyn,Sheepshead Bay,Private room,45,4,52,2019-06-12,1,341
35461885,Stylish Private BR in Fort Greene Cumberland,230192510,Zach,Brooklyn,Fort Greene,Private room,48,30,0,,25,337
36144933,BEST DEAL 2 BR APT IN MANHATTAN! 6 BEDS AVAILABLE!,270583057,Reccie M.,Manhattan,Washington Heights,Entire home/apt,195,5,0,,1,270
1732498,Hip Two Story BK Apt w/Private Yard,1818792,Clarissa & Rich,Brooklyn,Greenpoint,Entire home/apt,199,2,25,2016-10-18,1,5
57754,Stylish Large Gramercy Loft!,275578,R,Manhattan,Flatiron District,Entire home/apt,305,2,108,2019-06-30,1,201
19642050,"Sparkling 2nd Flr Apt, Near JFK, LGA & NY City",138235784,Kay,Queens,Forest Hills,Entire home/apt,105,2,60,2019-06-28,2,319
36025938,Cute & Clean Chinatown 1 bedroom!,271030049,Joy,Manhattan,Chinatown,Entire home/apt,146,4,0,,1,36
30674463,Prime Location Affordable 2 Bedrooms,229284767,Ned,Manhattan,Midtown,Entire home/apt,152,30,2,2019-04-08,1,0
33751577,Luxury 3 Bed FiDi Charm Doorman Elevator | Laundry,254429373,James,Manhattan,Financial District,Entire home/apt,325,5,7,2019-06-09,1,131
25812723,Sunny 2 bdrm / 2 bath top floor brownstone,3245072,Brooke,Brooklyn,Bedford-Stuyvesant,Entire home/apt,175,2,5,2019-06-23,1,0
28896237,"Sunlight, comfort, & Brooklyn charm near the Park",96379938,Alexander,Brooklyn,East Flatbush,Private room,99,4,13,2019-05-09,2,48
12652833,Spacious Penthouse Bedroom,68729548,Sebastian,Manhattan,Greenwich Village,Private room,100,1,0,,1,0
2821079,Spacious 1 BR apt in the UWS,2333304,Roger,Manhattan,Upper West Side,Entire home/apt,200,1,1,2014-07-15,1,0
7742287,Spacious furnished room,40694772,Data05,Queens,Flushing,Private room,55,2,0,,1,0
5760510,Lower East Side Studio !,1613244,Ariel,Manhattan,Lower East Side,Entire home/apt,110,30,17,2019-05-25,9,276
616585,Great house in Williamsburg ,10889,Bob,Brooklyn,Williamsburg,Entire home/apt,250,3,25,2017-11-21,2,188
23747870,Gjob,174838527,Weeks,Queens,Richmond Hill,Shared room,100,1,0,,1,0
24140119,"Cozy space with privacy near JFK, CASINO & NYC",181885526,Ling,Queens,South Ozone Park,Private room,69,1,91,2019-07-05,1,90
9349116,Great place - heart of Williamsburg,5854655,Ian,Brooklyn,Williamsburg,Entire home/apt,200,1,1,2016-01-01,1,0
16874685,MASSIVE ROOM IN HEART OF NYC!!! (CHELSEA/FLATIRON),13492085,Teri,Manhattan,Chelsea,Private room,200,1,8,2017-05-18,2,0
9724452,Small cozy studio WashingtonHeights,45198805,Erika,Manhattan,Washington Heights,Entire home/apt,70,1,0,,1,0
23213107,NYCTH Master Room,172640229,Jirapong,Queens,Woodside,Private room,46,1,2,2019-04-22,1,96
2539759,/,4358702,Bram,Manhattan,Harlem,Private room,200,1,0,,1,0
24583645,"Best Location, Cozy Modern Room in Midtown",48805583,Gareth,Manhattan,Midtown,Entire home/apt,170,6,35,2019-06-30,1,0
2771126,Large Loft in Brooklyn  w/ Deck,2333018,Max,Brooklyn,Clinton Hill,Entire home/apt,142,10,8,2019-01-03,1,157
21365714,Queens Village relaxing place,154700793,Evens And Charlene,Queens,Queens Village,Entire home/apt,67,3,93,2019-06-29,1,134
25290477,Beautiful bedroom on Riverside!,5887537,Margarita,Manhattan,Harlem,Private room,80,5,1,2019-01-02,1,18
31818320,Private room in center of Manhattan I,39528519,Max,Manhattan,Lower East Side,Private room,73,15,0,,28,185
68403,The Cozy Brownstone Inn (discount)!,240427,Naimah,Brooklyn,Bedford-Stuyvesant,Entire home/apt,145,3,127,2019-06-24,2,72
20567374,Top floor apartment above the park,28190733,Richard,Bronx,Kingsbridge,Entire home/apt,175,1,10,2018-11-02,1,0
12587102,Spacious Loft in Williamsburg,1623346,Christopher,Brooklyn,Williamsburg,Private room,53,2,2,2018-05-21,1,0
4232356,Studio Apartment ,9368118,Peter,Manhattan,Upper East Side,Entire home/apt,150,1,0,,1,0
3835766,Oasis in a Brownstone,18397763,Seun And Marie,Brooklyn,Bedford-Stuyvesant,Private room,57,2,43,2019-05-26,7,58
30531143,Cozy Home 家 5,213781715,Anting,Brooklyn,Greenpoint,Private room,199,1,0,,33,180
1367775,Furnished room with private bathroom,7419960,Marilyn,Manhattan,Roosevelt Island,Private room,54,30,5,2018-08-18,1,2
20182193,Not active,50740281,Jake,Manhattan,Chelsea,Entire home/apt,175,5,0,,1,0
22007011,Private room. Bushwick. 18 min train to NYC,160702123,Roxanne,Brooklyn,Bushwick,Private room,50,1,13,2019-01-02,1,0
34749431,Brooklyn Art Cove,60434059,Samantha,Brooklyn,Bushwick,Private room,80,1,1,2019-06-02,2,314
20864325,Private 1BR w/ Queen bed & TV next to Central Park,5582262,Anh,Manhattan,East Harlem,Private room,99,2,56,2019-06-05,1,14
34647032,Your Dreamaker on Times Square NYC,259087876,Dennis,Manhattan,Theater District,Private room,91,1,5,2019-07-01,7,63
8152675,CLEAN & COZY 2 bedroom apartment,34920172,Angela,Manhattan,East Village,Entire home/apt,200,1,101,2019-06-24,1,247
21848241,Artsy and charming retreat in Lefferts Garden,41911368,Katie,Brooklyn,Prospect-Lefferts Gardens,Private room,95,1,48,2019-06-23,2,77
803237,Duplex with two terraces and a view,3642035,Arsenio,Brooklyn,Crown Heights,Entire home/apt,250,4,6,2019-01-02,1,250
21978019,Sunny and Spacious Nolita 1BR apartment!,7650212,Alana,Manhattan,Nolita,Entire home/apt,300,5,7,2018-11-14,1,0
33847217,BIG BEDROOM CLOSE TO LA GUARDIA AIRPORT FREE WIFI,22784412,Stephanie,Queens,East Elmhurst,Private room,44,1,0,,2,0
3848324,West Village apt - 2 Bedroom,11495251,(Email hidden by Airbnb),Manhattan,West Village,Entire home/apt,200,5,1,2014-08-30,1,0
883306,1  Bedroom in Clinton Hill Share,4310378,Autumn,Brooklyn,Clinton Hill,Private room,79,2,102,2019-06-17,3,361
32085580,No Fee MASSIVE West Village Two bedrooms,24975940,William,Manhattan,Greenwich Village,Entire home/apt,159,90,0,,2,90
36188287,Available for 4th July to 6th July,129250918,Manthan,Brooklyn,Fort Greene,Shared room,200,1,0,,1,9
18043457,Spacious Private Room in Nolita,15651644,Alan,Manhattan,Chinatown,Private room,120,3,1,2017-05-21,1,0
27988835,Huge West Village Loft in Luxury Building,3330784,Dylan,Manhattan,West Village,Entire home/apt,180,6,2,2018-12-30,1,0
19886609,The Magnificent,137411167,Becky,Bronx,Parkchester,Private room,45,1,23,2019-06-01,1,54
27788038,Beautiful overnight bed by Central park,209386156,Abraham,Manhattan,East Harlem,Shared room,49,2,62,2019-06-30,9,3
30674080,Beautiful 2-bedroom Apt near Times Square,64825610,Michel And Antoine,Manhattan,Hell's Kitchen,Entire home/apt,299,3,23,2019-07-01,2,207
13661280,Room in Carroll Gardens,3977023,Vaida,Brooklyn,Carroll Gardens,Private room,75,5,0,,2,0
25895230,Private Bedroom in Midtown West with River View,18567068,Evelyn,Manhattan,Hell's Kitchen,Private room,150,3,4,2018-07-09,1,0
30706259,Fully Renovated East Village Oasis,229709908,Delia,Manhattan,East Village,Entire home/apt,285,3,16,2019-07-06,1,241
1240586,Spacious and clean 1 bed apt in West Harlem,900154,Joel,Manhattan,Harlem,Entire home/apt,99,30,4,2018-08-03,1,0
29338715,Clean Cozy Getaway--Just 15 Minutes From JFK,205243076,Diana,Queens,Cambria Heights,Private room,65,2,13,2019-07-02,2,77
10771369,Awesome Midtown Get-A-Way,55713233,Ryan,Manhattan,Murray Hill,Entire home/apt,105,3,3,2016-09-06,1,0
9047816,Beautiful Home 1 Stop from Midtown,2660650,Allan (& Max),Queens,Long Island City,Private room,100,4,46,2019-06-29,1,284
22349506,Shared room in nice surroundings in Ridgewood!!,134293540,Valentin,Queens,Ridgewood,Shared room,27,31,5,2018-07-06,4,6
10174245,Clean & Cozy room near Central Park,7940120,Yasmine,Manhattan,Upper West Side,Private room,50,1,0,,1,0
14032445,Large One Bedroom Apartment,75853911,Sabrina,Manhattan,Harlem,Entire home/apt,100,1,3,2016-09-16,1,0
27863860,New York Apartment,106651452,Karen,Manhattan,Civic Center,Entire home/apt,70,15,0,,1,0
8681776,"20 Mins to Manhattan, 7 mins LGA",17794638,Burak,Queens,Ditmars Steinway,Private room,75,2,4,2016-10-01,1,0
16364666,Brand New &Cozy  Room Close to Subway Station,61042,Marlon,Manhattan,Harlem,Private room,45,4,22,2018-12-31,6,0
8189063,Cute Room in Williamsburg Apartment,3663218,John Conor,Brooklyn,Williamsburg,Private room,60,1,0,,2,0
33959697,Sun-drenched apartment in Washington Heights,8990490,Jeffrey,Manhattan,Washington Heights,Private room,55,1,1,2019-04-19,1,157
3522539,"Musician's Loft 1BR w/ Outdoor Space, WiFi, Parks",515946,Jonathan,Manhattan,East Village,Entire home/apt,159,4,45,2019-06-12,1,87
7418754,"Affordable, quiet, brownstone home",601586,Luke,Brooklyn,Bedford-Stuyvesant,Private room,79,1,0,,1,0
4596378,Nice and cozy near Laguardia,23824219,Joshua,Queens,East Elmhurst,Private room,44,3,46,2019-03-17,1,88
2975715,August sublet in Greenwich Village,15178288,Michael,Manhattan,Greenwich Village,Entire home/apt,161,21,0,,1,0
34389680,Beautiful bedroom is Bushwick,221645033,Afrah,Brooklyn,Bushwick,Private room,50,1,1,2019-05-05,5,328
28966170,"Bright, Sunny Private Room in Bushwick",26633737,Liz,Brooklyn,Bushwick,Private room,65,3,0,,1,3
13699008,Warm sun bathed loft apartment in Greenpoint.,74310552,Jordan,Brooklyn,Greenpoint,Entire home/apt,150,4,3,2019-02-10,1,0
1961937,Lovely 2 bedroom apartment,3899946,Anna,Manhattan,Harlem,Entire home/apt,120,5,8,2016-04-04,1,0
13004741,"Bedroom in Clean, Uptown Apartment",1921498,Pedro Pablo,Manhattan,Washington Heights,Private room,49,90,17,2019-06-01,3,142
19784119,Harlem Haven,9427915,Ntifafa Akoko,Manhattan,Harlem,Entire home/apt,100,2,27,2019-06-09,1,1
27260995,2br apt for rent daily 10min away in train to City,114887819,Fernando,Brooklyn,Bushwick,Entire home/apt,245,2,5,2019-06-03,1,128
33636178,Sonder | The Biltmore | Warm Studio + Rooftop,219517861,Sonder (NYC),Manhattan,Theater District,Entire home/apt,182,29,0,,327,333
27949286,High Ceiling + Sunny Brooklyn loft experience  :D!,211115242,Hardik,Queens,Ridgewood,Private room,80,1,16,2018-11-23,1,0
31389481,NEW YORK CITY!!! MANHATTAN!!!,151300770,Joe,Manhattan,Upper East Side,Private room,150,5,6,2019-06-12,4,280
33640885,Sonder | Stock Exchange | Warm Studio + Laundry,219517861,Sonder (NYC),Manhattan,Financial District,Entire home/apt,203,2,1,2019-05-26,327,322
12283732,"Spacious, Trendy, Convenient! Stay in Bushwick!",36012265,Ada,Brooklyn,Williamsburg,Entire home/apt,159,2,13,2019-04-28,7,317
28044485,Chic sun-filled dream home in East Village,211836350,Jt,Manhattan,East Village,Entire home/apt,209,3,4,2019-06-16,1,83
15455678,Comfortable and convenient  space for you!,48909179,Darris,Manhattan,Harlem,Private room,49,2,55,2018-12-11,1,26
4130266,Spacious Sunny Room,21020951,Claudina,Brooklyn,Bedford-Stuyvesant,Private room,86,2,11,2018-01-01,5,311
2012424,Thanksgiving in Manhattan Luxury Suite,275744,Xander,Manhattan,Midtown,Entire home/apt,175,2,4,2018-11-25,1,0
28920156,BEAUTIFUL LUXURY 2BDR APARTMENT ON PARK AVE,217996544,Ofir,Manhattan,Midtown,Entire home/apt,249,3,0,,2,179
23710983,Private light filled room in spacious apartment,5192686,Shani & Emily,Brooklyn,Prospect-Lefferts Gardens,Private room,75,4,6,2019-01-01,2,0
25257443,Cozy Parkside Studio in the ❤️ of the East Village,190823422,Kimberley,Manhattan,East Village,Entire home/apt,165,1,67,2019-07-01,1,38
28083998,Private Room Family & Friendly,210297251,Grisel,Brooklyn,Crown Heights,Private room,70,2,1,2018-09-14,1,0
282341,Kensington/Ditmas Park pied-a-terre,1471384,Dan,Brooklyn,Kensington,Entire home/apt,90,30,3,2017-07-30,1,286
56467,Cozy East Village Railroad 1 Bed!,267593,Leonardo,Manhattan,East Village,Entire home/apt,130,1,204,2019-07-01,1,192
32308243,Stylish 1 Bedroom in the heart of Brooklyn,241523602,Mary,Brooklyn,Crown Heights,Entire home/apt,100,2,9,2019-06-25,1,0
14716077,"Spacious bedroom in Greenpoint, Brooklyn",34924990,Ashli,Brooklyn,Greenpoint,Private room,55,20,3,2016-08-29,1,0
32203689,A warm and friendly place!,241458287,Leandro,Bronx,Mott Haven,Entire home/apt,65,2,15,2019-06-18,1,51
17173473,Ocean Blue Room,113558977,Joe,Queens,Rego Park,Private room,30,1,120,2019-06-11,2,112
5850978,"Huge, central & artsy Park Ave apt!",2843970,M&J,Manhattan,Flatiron District,Entire home/apt,220,1,1,2015-06-17,1,0
11754084,"Sunny, East Vil 1BR w Rooftop view!",8488826,Julia,Manhattan,East Village,Entire home/apt,148,4,5,2017-01-01,1,0
14153242,Large Sunny 1 BR - Heart of Manhattan!,7440944,Diana,Manhattan,East Village,Entire home/apt,179,4,13,2018-10-27,1,0
20810529,A CLASSIC NYC NEIGHBORHOOD-EAST 86TH/5TH AVENUE,76104209,Rated,Manhattan,Upper East Side,Entire home/apt,225,30,0,,33,315
5707888,"Homey, Large, Gorgeous 2 BR Apt!",3780975,Shira,Manhattan,Harlem,Entire home/apt,200,2,6,2016-01-03,1,0
2093035,"Modern & Artsy, Awesome Location",10099888,Enrique,Brooklyn,Williamsburg,Private room,91,1,9,2016-07-04,1,0
24765844,✴SPACIOUS HOMEY✴ 2 BD Sleeps 6! Brooklyn NY,479986,Anthony,Brooklyn,Williamsburg,Entire home/apt,170,2,77,2019-07-02,1,10
9185696,Excellent 1 Bedroom Apt. in Queens,47790995,Harman,Queens,Queens Village,Entire home/apt,75,5,85,2019-05-25,1,332
3545066,Cozy Apartment in Chinatown/LES,7250241,Irene,Manhattan,Lower East Side,Private room,80,5,3,2015-08-29,1,0
31648320,"Times Square Suite with amazing views, high rise !",237283897,Mj,Manhattan,Theater District,Entire home/apt,119,1,18,2019-06-21,1,302
34023619,Entire Apartment With Space For Two,84118689,Andrew,Manhattan,Upper East Side,Entire home/apt,130,1,11,2019-06-20,1,26
35160490,"Closed to any kind of restaurant, mall",264798401,Kristina,Queens,Rego Park,Private room,90,7,1,2019-06-22,1,365
13207586,Beautiful 1BR UES,74020712,Nicole,Manhattan,Upper East Side,Entire home/apt,115,3,8,2017-02-20,1,0
35172841,"Nights and weekends 4 mins to 2,5,3,4, trains",182989977,Sasha,Brooklyn,East Flatbush,Private room,79,3,0,,5,365
18210425,Cozy room in  Downtown Brooklyn.,125717450,Lawson,Brooklyn,Boerum Hill,Private room,64,1,3,2018-12-18,1,3
35672714,perfect location to experience the Big Apple,38580398,Lisa,Queens,South Ozone Park,Entire home/apt,150,3,3,2019-07-06,1,327
1256768,Beautiful Park Slope apt w garden,1537501,Lenny,Brooklyn,Park Slope,Entire home/apt,147,7,42,2019-07-01,1,365
18087564,Quiet spacious sunny studio in Greenpoint Brooklyn,5735174,Yoav,Brooklyn,Greenpoint,Entire home/apt,120,20,17,2019-06-30,1,59
19544381,Comfortable studio in heart of LES/Chinatown,2642103,Yuriy,Manhattan,Chinatown,Entire home/apt,100,2,2,2017-10-17,1,0
8368973,Modern & Comfortable 1 BR,28916226,Suzy,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,75,1,0,,1,0
35679813,Studio Style Basement in Shared Apartment,63356650,Rochelle,Brooklyn,Crown Heights,Private room,60,20,0,,1,38
22734483,~Beautiful 1 Bedroom Apt in Prime Upper East Side~,45241930,Juline,Manhattan,Upper East Side,Entire home/apt,150,60,6,2019-07-02,3,33
27923071,A Nice Room to Stay in the Heart of Manhattan,137358866,Kazuya,Manhattan,Harlem,Private room,36,30,2,2019-06-15,103,215
31677408,Perfect Upper West Side Studio,28334703,Stephen,Manhattan,Upper West Side,Entire home/apt,150,4,2,2019-06-26,1,7
21596559,佳源家庭旅馆,157067019,Ada,Queens,Flushing,Private room,55,1,34,2019-07-07,3,78
28289954,NewPlace 4,187908645,Jimmy,Queens,Flushing,Private room,70,1,7,2019-05-04,4,347
30951804,"Serene, Super-Sized Oasis in Bed Stuy",37728210,Alexandra,Brooklyn,Bedford-Stuyvesant,Private room,175,2,0,,1,83
1971635,Adorable Apt on Prospect Park!,10180449,Isabel,Brooklyn,Windsor Terrace,Entire home/apt,100,15,0,,1,0
32316532,Cozy Quaint Brooklyn Apartment,187877117,Skylar,Brooklyn,Crown Heights,Entire home/apt,125,2,11,2019-07-07,1,128
26840133,Oasis I,201824419,Angie,Brooklyn,Bedford-Stuyvesant,Private room,65,30,22,2019-06-04,3,365
4048043,1 BR in Exposed Brick SoHo apt,10135,Jason,Manhattan,SoHo,Private room,135,2,125,2019-06-16,2,340
1283453,Adorable Williamsburg room!,4365496,Sarah,Brooklyn,Williamsburg,Private room,112,2,9,2018-01-02,2,0
